round,TP,TN,FP,FN,Accuracy,Sensitivity,Specificity,F1,AUC
808,0,9,1,1,0.8182,0.0,0.9,0,0.3
809,0,5,2,4,0.4545,0.0,0.7143,0,0.1429
810,0,7,2,2,0.6364,0.0,0.7778,0,0.2222
812,0,8,2,1,0.7273,0.0,0.8,0,0.4
814,0,9,1,1,0.8182,0.0,0.9,0,0.2
815,0,7,3,1,0.6364,0.0,0.7,0,0.2
816,0,7,2,2,0.6364,0.0,0.7778,0,0.1111
817,0,9,1,1,0.8182,0.0,0.9,0,0.2
818,0,7,2,2,0.6364,0.0,0.7778,0,0.0
820,0,8,2,1,0.7273,0.0,0.8,0,0.3
821,0,8,2,1,0.7273,0.0,0.8,0,0.2
825,0,6,3,2,0.5455,0.0,0.6667,0,0.2222
826,0,10,0,1,0.9091,0.0,1.0,0,0.5
827,0,6,3,2,0.5455,0.0,0.6667,0,0.0
828,0,8,1,2,0.7273,0.0,0.8889,0,0.2222
830,0,6,4,1,0.5455,0.0,0.6,0,0.1
831,0,8,2,1,0.7273,0.0,0.8,0,0.3
832,0,7,2,2,0.6364,0.0,0.7778,0,0.1111
834,0,6,4,1,0.5455,0.0,0.6,0,0.2
835,0,8,2,1,0.7273,0.0,0.8,0,0.3
836,0,9,1,1,0.8182,0.0,0.9,0,0.4
837,0,8,2,1,0.7273,0.0,0.8,0,0.5
838,0,7,2,2,0.6364,0.0,0.7778,0,0.1111
839,0,4,6,1,0.3636,0.0,0.4,0,0.2
840,0,7,3,1,0.6364,0.0,0.7,0,0.2
